日期2013-01-08总资产：现金101085.86245900001元,股票市值399952.13165999996元,总市值501037.994119元
日期2013-01-09, 前55名称股票信息
第1名:股票代码：sh.601818, 股票名称：光大银行,股票价格：1.64688681，股票数量：0，综合排名：1，pb排名：8，分红率排名：11，pe排名：1，ROE排名：3，pb值：1.115136，pe值：5.186581，bonusRate:0.040379217075641044,bonusAmount:0.0665,ROE:0.14973209999999998
第2名:股票代码：sh.600000, 股票名称：浦发银行,股票价格：4.34649072，股票数量：0，综合排名：2，pb排名：7，分红率排名：12，pe排名：2，ROE排名：2，pb值：1.114631，pe值：5.536905，bonusRate:0.034510599392237974,bonusAmount:0.15,ROE:0.1613709
第3名:股票代码：sh.600015, 股票名称：华夏银行,股票价格：3.0793284，股票数量：0，综合排名：3，pb排名：1，分红率排名：9，pe排名：3，ROE排名：15，pb值：0.972192，pe值：5.831309，bonusRate:0.04059326702536826,bonusAmount:0.125,ROE:0.11227374999999999
第4名:股票代码：sh.601988, 股票名称：中国银行,股票价格：1.44647654，股票数量：0，综合排名：4，pb排名：5，分红率排名：5，pe排名：5，ROE排名：14，pb值：1.033092，pe值：6.095692，bonusRate:0.05357847006630333,bonusAmount:0.0775,ROE:0.11315125
第5名:股票代码：sh.601998, 股票名称：中信银行,股票价格：2.46768894，股票数量：0，综合排名：5，pb排名：4，分红率排名：10，pe排名：4，ROE排名：12，pb值：1.015326，pe值：5.852047，bonusRate:0.0405237460763592,bonusAmount:0.1,ROE:0.1152714
第6名:股票代码：sh.601939, 股票名称：建设银行,股票价格：2.3122084，股票数量：0，综合排名：6，pb排名：14，分红率排名：6，pe排名：6，ROE排名：5，pb值：1.265516，pe值：6.103103，bonusRate:0.05114158395065082,bonusAmount:0.11825000000000001,ROE:0.14732995
第7名:股票代码：sh.601169, 股票名称：北京银行,股票价格：2.45190217，股票数量：0，综合排名：7，pb排名：9，分红率排名：2，pe排名：12，ROE排名：9，pb值：1.139531，pe值：7.162282，bonusRate:0.1407846614859026,bonusAmount:0.1,ROE:0.12184745
第8名:股票代码：sh.601328, 股票名称：交通银行,股票价格：2.38139419，股票数量：0，综合排名：8，pb排名：3，分红率排名：14，pe排名：9，ROE排名：8，pb值：0.995571，pe值：6.415927，bonusRate:0.02099610396714708,bonusAmount:0.05,ROE:0.1306538
第9名:股票代码：sh.601288, 股票名称：农业银行,股票价格：1.39668396，股票数量：0，综合排名：9，pb排名：13，分红率排名：8，pe排名：10，ROE排名：4，pb值：1.260427，pe值：6.484247，bonusRate:0.047075789429127546,bonusAmount:0.06575,ROE:0.14821818181818183
第10名:股票代码：sz.000001, 股票名称：平安银行,股票价格：4.35326866，股票数量：0，综合排名：10，pb排名：2，分红率排名：18，pe排名：8，ROE排名：7，pb值：0.994255，pe值：6.333632，bonusRate:0.0,bonusAmount:0.0,ROE:0.13671075
第11名:股票代码：sz.000425, 股票名称：徐工机械,股票价格：3.21980373，股票数量：0，综合排名：11，pb排名：18，分红率排名：1，pe排名：16，ROE排名：1，pb值：1.438281，pe值：9.490186，bonusRate:0.5574569183445228,bonusAmount:0.185,ROE:0.1716362
第12名:股票代码：sh.601398, 股票名称：工商银行,股票价格：2.1314566，股票数量：0，综合排名：12，pb排名：16，分红率排名：7，pe排名：7，ROE排名：6，pb值：1.351766，pe值：6.307598，bonusRate:0.04762001722202554,bonusAmount:0.10149999999999999,ROE:0.14305935
第13名:股票代码：sh.601009, 股票名称：南京银行,股票价格：2.03138424，股票数量：0，综合排名：13，pb排名：10，分红率排名：3，pe排名：11，ROE排名：17，pb值：1.143661，pe值：7.052472，bonusRate:0.07384127386948715,bonusAmount:0.15,ROE:0.10011105000000001
第14名:股票代码：sz.000708, 股票名称：中信特钢,股票价格：2.9685121，股票数量：0，综合排名：14，pb排名：11，分红率排名：4，pe排名：17，ROE排名：13，pb值：1.144161，pe值：9.759854，bonusRate:0.06737382003597021,bonusAmount:0.2,ROE:0.11340650000000001
